phase_id,branch_id,model_id,target,feature,feature_role,allowed,reason,measurement_level,same_time_or_lag
P3-S,structure,P3_STRUCTURE,a_rate_pct,goms_source_years_observed,major7_historical_context,False,not_in_phase_allowlist,major7,same_time_controls
P3-S,structure,P3_STRUCTURE,a_rate_pct,goms_year_over_year_review_flag,major7_historical_context,False,not_in_phase_allowlist,major7,same_time_controls
P3-S,structure,P3_STRUCTURE,a_rate_pct,goms_mapping_confidence,major7_historical_context,False,not_in_phase_allowlist,major7,same_time_controls
P3-S,structure,P3_STRUCTURE,a_rate_pct,goms_row_qa_status,major7_historical_context,False,not_in_phase_allowlist,major7,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,analysis_year,identifier_or_label,False,identifier_or_quality_metadata,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,outcome_row_id,identifier_or_label,False,identifier_or_quality_metadata,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,school_name_raw,identifier_or_label,False,identifier_or_quality_metadata,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,school_name_base_raw,feature_candidate,False,not_in_phase_allowlist,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,school_name_std,identifier_or_label,False,identifier_or_quality_metadata,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,campus_name_raw_x,identifier_or_label,False,identifier_or_quality_metadata,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,campus_seq,stratification_feature,True,allowed_block_S0,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,campus_branch,stratification_feature,True,allowed_block_S0,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,campus_name_std_x,identifier_or_label,False,identifier_or_quality_metadata,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,dept_name_raw,identifier_or_label,False,identifier_or_quality_metadata,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,dept_name_std,identifier_or_label,False,identifier_or_quality_metadata,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,dept_field_raw,feature_candidate,False,not_in_phase_allowlist,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,dept_field_std,feature_candidate,False,not_in_phase_allowlist,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,credit_forfeit_flag,policy_feature,True,allowed_block_POLICY,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,selectivity_proxy_pct,selectivity_feature,True,allowed_block_Q,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,a_rate_pct,target_candidate_or_phase_signal,False,target_itself_forbidden,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,cd_rate_pct,target_candidate_or_phase_signal,False,not_in_phase_allowlist,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,f_rate_pct,target_candidate_or_phase_signal,False,not_in_phase_allowlist,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,employment_rate_pct,target_candidate_or_phase_signal,False,not_in_phase_allowlist,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,health_employment_rate_pct,target_candidate_or_phase_signal,False,not_in_phase_allowlist,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,progression_rate_pct,target_candidate_or_phase_signal,False,not_in_phase_allowlist,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,vocational_college_progression_rate_pct,target_candidate_or_phase_signal,False,not_in_phase_allowlist,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,university_progression_rate_pct,target_candidate_or_phase_signal,False,not_in_phase_allowlist,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,graduate_school_progression_rate_pct,target_candidate_or_phase_signal,False,not_in_phase_allowlist,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,domestic_progression_rate_pct,target_candidate_or_phase_signal,False,not_in_phase_allowlist,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,overseas_progression_rate_pct,target_candidate_or_phase_signal,False,not_in_phase_allowlist,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,has_selectivity,sample_observation_flag,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,has_employment,target_family_observation_flag,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,has_progression,target_family_observation_flag,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,rate_range_qa,match_or_review_metadata,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,source_file,identifier_or_label,False,identifier_or_quality_metadata,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,source_sha256,identifier_or_label,False,identifier_or_quality_metadata,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,campus_region_raw,stratification_feature,True,allowed_block_S0,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,dept_norm_strict,identifier_or_label,False,identifier_or_quality_metadata,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,dept_norm_suffix_reduced,identifier_or_label,False,identifier_or_quality_metadata,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,dept_token_signature,identifier_or_label,False,identifier_or_quality_metadata,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,school_uid_x,identifier_or_label,False,identifier_or_quality_metadata,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,headcount_row_id,identifier_or_label,False,identifier_or_quality_metadata,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,match_stage,match_or_review_metadata,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,match_method,match_or_review_metadata,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,match_status,match_or_review_metadata,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,match_score,match_or_review_metadata,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,candidate_count,match_or_review_metadata,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,review_needed,match_or_review_metadata,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,unmatched_reason,match_or_review_metadata,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,match_evidence,match_or_review_metadata,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,candidate_headcount_row_ids,match_or_review_metadata,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,candidate_preview,match_or_review_metadata,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,campus_conflict_flag,match_or_review_metadata,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,degree_course_conflict_flag,match_or_review_metadata,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,major_conflict_flag,match_or_review_metadata,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,forbidden_modifier_conflict_flag,match_or_review_metadata,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,headcount_match_flag,match_or_review_metadata,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,headcount_grain_version,feature_candidate,False,not_in_phase_allowlist,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,headcount_grain_uid,identifier_or_label,False,identifier_or_quality_metadata,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,grain_resolution_method,feature_candidate,False,not_in_phase_allowlist,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,grain_review_needed,match_or_review_metadata,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,raw_row_lineage,identifier_or_label,False,identifier_or_quality_metadata,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,school_uid_y,identifier_or_label,False,identifier_or_quality_metadata,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,campus_uid,identifier_or_label,False,identifier_or_quality_metadata,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,dept_uid,identifier_or_label,False,identifier_or_quality_metadata,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,kedi_dept_code,identifier_or_label,False,identifier_or_quality_metadata,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,school_type,stratification_feature,True,allowed_block_S0,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,degree_course,stratification_feature,True,allowed_block_S0,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,school_status_raw,match_or_review_metadata,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,day_evening_raw,stratification_feature,True,allowed_block_S0,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,campus_name_raw_y,identifier_or_label,False,identifier_or_quality_metadata,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,campus_name_std_y,identifier_or_label,False,identifier_or_quality_metadata,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,region_sido,stratification_feature,True,allowed_block_S0,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,region_sigungu,stratification_feature,True,allowed_block_S0,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,hc_major_group_raw,feature_candidate,False,not_in_phase_allowlist,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,hc_major_group_7,stratification_feature,True,allowed_block_S0,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,field_middle_name,stratification_feature,True,allowed_block_S0,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,field_small_name,stratification_feature,True,allowed_block_S0,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,admission_capacity_n,count_or_denominator_candidate,False,not_in_phase_allowlist,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,recruitment_n,count_or_denominator_candidate,False,not_in_phase_allowlist,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,applicants_n,count_or_denominator_candidate,False,not_in_phase_allowlist,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,admits_n,count_or_denominator_candidate,False,not_in_phase_allowlist,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,enrolled_students_n,count_or_denominator_candidate,False,not_in_phase_allowlist,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,leave_students_n,count_or_denominator_candidate,False,not_in_phase_allowlist,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,graduates_n,count_or_denominator_candidate,False,not_in_phase_allowlist,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,fulltime_faculty_n,count_or_denominator_candidate,False,not_in_phase_allowlist,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,nonfulltime_faculty_n,count_or_denominator_candidate,False,not_in_phase_allowlist,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,international_students_n,count_or_denominator_candidate,False,not_in_phase_allowlist,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,female_students_n,count_or_denominator_candidate,False,not_in_phase_allowlist,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,masters_students_n,count_or_denominator_candidate,False,not_in_phase_allowlist,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,doctoral_students_n,count_or_denominator_candidate,False,not_in_phase_allowlist,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,competition_ratio,admission_selectivity_feature,True,allowed_block_Q,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,admission_yield_ratio,admission_selectivity_feature,True,allowed_block_Q,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,admit_per_applicant_ratio,admission_selectivity_feature,True,allowed_block_Q,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,leave_rate_pct,department_structure_feature,True,allowed_block_B,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,female_student_share_pct,department_structure_feature,True,allowed_block_B,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,international_student_share_pct,department_structure_feature,True,allowed_block_B,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,student_faculty_ratio,department_structure_feature,True,allowed_block_B,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,fulltime_faculty_share_pct,department_structure_feature,True,allowed_block_B,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,log_enrolled_students,count_or_denominator_candidate,False,not_in_phase_allowlist,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,log_graduates,count_or_denominator_candidate,False,not_in_phase_allowlist,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,school_uid,identifier_or_label,False,identifier_or_quality_metadata,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,major_group_7,stratification_feature,True,allowed_block_S0,school_department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,major7_mapping_method,match_or_review_metadata,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,major7_mapping_confidence,match_or_review_metadata,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,major7_candidate_count,match_or_review_metadata,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,major7_review_needed,match_or_review_metadata,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,major7_evidence,match_or_review_metadata,False,identifier_or_quality_metadata,row_quality,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,major7_sample_exclusion_rule,feature_candidate,False,not_in_phase_allowlist,department,same_time_controls
P3-Q,selectivity,P3_SELECTIVITY,a_rate_pct,has_structure_context,sample_observation_flag,False,identifier_or_quality_metadata,row_quality,same_time_controls
